CREATE TABLE `app_all` (`app_id` BIGINT NOT NULL, PRIMARY KEY (`app_id`));
CREATE TABLE `app_events` (`event_id` BIGINT NOT NULL, `app_id` BIGINT NOT NULL, `is_installed` BIGINT, `is_active` BIGINT, PRIMARY KEY (`event_id`,`app_id`));
CREATE TABLE `app_events_relevant` (`event_id` BIGINT NOT NULL, `app_id` BIGINT NOT NULL, `is_installed` BIGINT, `is_active` BIGINT, PRIMARY KEY (`event_id`,`app_id`));
CREATE TABLE `app_labels` (`app_id` BIGINT, `label_id` BIGINT, `rowid` BIGINT NOT NULL, PRIMARY KEY (`rowid`));
CREATE TABLE `events` (`event_id` BIGINT NOT NULL, `device_id` BIGINT, `timestamp` DATETIME, `longitude` DOUBLE, `latitude` DOUBLE, PRIMARY KEY (`event_id`));
CREATE TABLE `events_relevant` (`event_id` BIGINT NOT NULL, `device_id` BIGINT, `timestamp` DATETIME, `longitude` DOUBLE, `latitude` DOUBLE, PRIMARY KEY (`event_id`));
CREATE TABLE `gender_age` (`device_id` BIGINT NOT NULL, `gender` TEXT, `age` BIGINT, `_group` TEXT, PRIMARY KEY (`device_id`));
CREATE TABLE `gender_age_test` (`device_id` BIGINT NOT NULL, PRIMARY KEY (`device_id`));
CREATE TABLE `gender_age_train` (`device_id` BIGINT NOT NULL, `gender` TEXT, `age` BIGINT, `_group` TEXT, PRIMARY KEY (`device_id`));
CREATE TABLE `label_categories` (`label_id` BIGINT NOT NULL, `category` TEXT, PRIMARY KEY (`label_id`));
CREATE TABLE `phone_brand_device_model2` (`device_id` BIGINT NOT NULL, `phone_brand` VARCHAR(100) NOT NULL, `device_model` VARCHAR(100) NOT NULL, PRIMARY KEY (`device_id`,`phone_brand`,`device_model`));
CREATE TABLE `sample_submission` (`device_id` BIGINT NOT NULL, `F23_` DOUBLE, `F24_26` DOUBLE, `F27_28` DOUBLE, `F29_32` DOUBLE, `F33_42` DOUBLE, `F43_` DOUBLE, `M22_` DOUBLE, `M23_26` DOUBLE, `M27_28` DOUBLE, `M29_31` DOUBLE, `M32_38` DOUBLE, `M39_` DOUBLE, PRIMARY KEY (`device_id`));
INSERT INTO `app_events` (`event_id`, `app_id`, `is_installed`, `is_active`) VALUES (844, -6689096779184407258, 1, 0);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-6486274930687391368, 549, 908);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-6484806167293536925, 548, 909);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-6484806167293536925, 549, 910);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-6480204814151588180, 548, 911);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-6480204814151588180, 549, 912);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-6470868058642068725, 549, 913);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-6470777316436355978, 548, 914);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-6470777316436355978, 549, 915);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-6455906065024918682, 548, 916);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-6455906065024918682, 549, 917);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-6453385403972334702, 548, 918);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-6453385403972334702, 549, 919);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-6451477714547812068, 549, 920);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-6439436461943448553, 549, 921);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-6438246130644090170, 548, 922);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-6438246130644090170, 549, 923);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-6431250889552832601, 548, 924);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-6431250889552832601, 549, 925);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-6428122718712995893, 548, 926);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-6428122718712995893, 549, 927);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-6416608769750025366, 549, 928);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-6412697335013019585, 548, 929);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-6412697335013019585, 549, 930);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-6379049938973898102, 548, 931);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-6379049938973898102, 549, 932);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-6349602347932703147, 548, 933);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-6349602347932703147, 549, 934);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-6327139037884438319, 549, 935);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-6326452615852796647, 548, 936);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-6326452615852796647, 549, 937);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-6325696526289442768, 549, 938);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-6325031872163601377, 549, 939);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-6314070921533456264, 549, 940);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-6284382281479931775, 549, 941);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-6278695004586645759, 549, 942);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-6278695004586558765, 549, 943);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-6264040264099103972, 549, 944);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-6259143101726123436, 548, 945);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-6259143101726123436, 549, 946);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-6250421317167998058, 548, 947);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-6250421317167998058, 549, 948);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-6242565557725276084, 548, 949);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-6242565557725276084, 549, 950);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-6230981644967753457, 549, 951);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-6227815582709539627, 548, 952);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-6227815582709539627, 549, 953);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-6226969468710993741, 548, 954);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-6226969468710993741, 549, 955);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-6218298390713096670, 549, 956);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-6212537830788600605, 548, 957);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-6212537830788600605, 549, 958);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-6212537329228224389, 548, 959);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-6212537329228224389, 549, 960);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-6202928095938618681, 548, 961);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-6202928095938618681, 549, 962);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-6201023270046890385, 548, 963);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-6201023270046890385, 549, 964);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-6201023270046579003, 548, 965);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-6201023270046579003, 549, 966);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-6193354183421055109, 549, 967);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-6180997085834301388, 549, 968);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-6179798160986972346, 548, 969);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-6179798160986972346, 549, 970);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-6173483409200146891, 548, 971);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-6173483409200146891, 549, 972);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-6159006306231678365, 549, 973);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-6150881749490336284, 549, 974);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-6149352185328443442, 549, 975);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-6132607566320291788, 549, 976);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-6111890903951267422, 548, 977);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-6111890903951267422, 549, 978);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-6108687620406047898, 549, 979);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-6098437695588462435, 548, 980);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-6098437695588462435, 549, 981);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-6096786055846539081, 548, 982);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-6096786055846539081, 549, 983);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-6062025285404249646, 548, 984);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-6062025285404249646, 549, 985);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-6057589161527026265, 548, 986);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-6057589161527026265, 549, 987);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-6028264441887270583, 548, 988);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-6028264441887270583, 549, 989);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-6022148930533793590, 549, 990);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-6002765558958754325, 548, 991);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-6002765558958754325, 549, 992);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-5996961414949840718, 548, 993);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-5996961414949840718, 549, 994);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-5993883842347603605, 548, 995);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-5993883842347603605, 549, 996);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-5978136413193940453, 549, 997);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-5976441075473260820, 548, 998);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-5976441075473260820, 549, 999);
INSERT INTO `app_labels` (`app_id`, `label_id`, `rowid`) VALUES (-5969677717372825343, 549, 1000);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (23, 1186608308763918427, '2016-04-30 23:56:43.0', 114.0, 24.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (24, -6672877056143385791, '2016-04-30 23:57:33.0', 88.0, 44.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (25, -4984460214693442980, '2016-04-30 23:58:37.0', 120.0, 32.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (38, -7694547856539765687, '2016-04-30 23:57:25.0', 114.0, 31.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (52, -805165251400681658, '2016-04-30 23:57:03.0', 106.0, 27.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (53, -4047091239451547677, '2016-04-30 23:57:27.0', 113.0, 23.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (54, -7868922663453980926, '2016-04-30 23:57:41.0', 113.0, 23.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (55, 8884625593579215667, '2016-04-30 23:58:41.0', 104.0, 36.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (56, -3414631284970241628, '2016-04-30 23:55:06.0', 114.0, 37.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (57, 8292388373526453818, '2016-04-30 23:54:44.0', 116.0, 40.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (65, -3038263123962440629, '2016-04-30 23:57:29.0', 113.0, 23.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (66, -1667879172906806240, '2016-04-30 23:57:41.0', 120.0, 37.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (102, 1035323453269299092, '2016-04-30 23:59:10.0', 0.0, 0.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (29042, -470498791265561753, '2016-04-30 23:58:57.0', 0.0, 0.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (29043, 4316767606871109300, '2016-04-30 23:59:11.0', 104.0, 30.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (29122, -9097034653448679048, '2016-04-30 23:59:19.0', 116.0, 40.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (29125, 5128930320821179432, '2016-04-30 23:59:19.0', 122.0, 30.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (29126, -6605793912120978435, '2016-04-30 23:59:25.0', 113.0, 23.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (40265, 3181881440930828392, '2016-05-04 10:33:09.0', 120.0, 31.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (63290, 4782582047729166353, '2016-04-30 23:58:52.0', 114.0, 38.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (65232, 7566051280927280645, '2016-04-30 23:56:15.0', 116.0, 40.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (65239, 5008172215967095802, '2016-04-30 23:56:52.0', 114.0, 39.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (65277, -1479271525564967467, '2016-04-30 23:59:22.0', 0.0, 0.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (65345, 8234264955924459490, '2016-04-30 23:58:48.0', 1.0, 1.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (65381, 4585619300496057111, '2016-04-30 23:56:47.0', 116.0, 40.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (65382, 1059108490518975017, '2016-04-30 23:57:19.0', 105.0, 32.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (65383, -4075512578240306617, '2016-04-30 23:57:49.0', 113.0, 23.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (66709, 3181881440930828392, '2016-05-04 01:51:34.0', 120.0, 32.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (69399, 7385899422918026649, '2016-04-30 23:59:38.0', 104.0, 30.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (69406, -1976764231358844252, '2016-04-30 23:56:53.0', 107.0, 30.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (69407, 5992550914818635680, '2016-04-30 23:57:39.0', 119.0, 32.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (69424, -5019693426237125362, '2016-04-30 23:57:22.0', 113.0, 23.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (69450, 2537797150048054026, '2016-04-30 23:58:21.0', 0.0, 0.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (69451, -7931819755443030320, '2016-04-30 23:59:10.0', 1.0, 1.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (69471, -1845245084565100152, '2016-04-30 23:57:05.0', 0.0, 0.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (69494, 5776478051903090599, '2016-04-30 23:55:49.0', 0.0, 0.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (69534, -3863326918807549169, '2016-04-30 23:58:11.0', 114.0, 23.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (119972, 1845391018981299964, '2016-04-30 23:58:35.0', 114.0, 23.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (119973, 2872287058149668466, '2016-04-30 23:59:20.0', 114.0, 23.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (120012, 2346793034696706898, '2016-04-30 23:55:05.0', 118.0, 24.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (120013, -1168532065303398550, '2016-04-30 23:59:50.0', 119.0, 32.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (120068, 3915082290673137129, '2016-04-30 23:59:34.0', 121.0, 29.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (120069, -2192864973757045500, '2016-04-30 23:59:22.0', 114.0, 23.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (120073, 3915082290673137129, '2016-04-30 23:59:09.0', 121.0, 29.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (160439, -2799533321539195362, '2016-04-30 23:58:21.0', 0.0, 0.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (160440, -7789240705679370662, '2016-04-30 23:56:45.0', 113.0, 23.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (160441, 360268394624082443, '2016-04-30 23:57:11.0', 0.0, 0.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (160442, 8975547711407443166, '2016-04-30 23:57:37.0', 113.0, 23.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (160469, -2109240062444286231, '2016-04-30 23:59:57.0', 102.0, 25.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (160474, -558562630180776495, '2016-04-30 23:59:49.0', 116.0, 29.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (160478, -9186057251409486602, '2016-04-30 23:56:50.0', 104.0, 31.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (160512, 4916839392307543175, '2016-04-30 23:58:54.0', 109.0, 34.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (160528, -5824536388915182430, '2016-04-30 23:59:35.0', 116.0, 24.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (160531, -3879335903763469416, '2016-04-30 23:53:59.0', 122.0, 40.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (160532, 5249882969254765383, '2016-04-30 23:55:34.0', 118.0, 39.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (160533, 1837498191903318036, '2016-04-30 23:59:48.0', 0.0, 0.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (160568, 3477368667725561691, '2016-04-30 23:58:27.0', 108.0, 23.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (160569, -6676839622342890852, '2016-04-30 23:58:56.0', 0.0, 0.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (160570, 3477368667725561691, '2016-04-30 23:59:27.0', 108.0, 23.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (162632, 3181881440930828392, '2016-05-04 01:59:24.0', 120.0, 32.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (162633, 3181881440930828392, '2016-05-04 02:00:24.0', 120.0, 32.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (162635, 3181881440930828392, '2016-05-04 02:03:12.0', 120.0, 32.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (174518, 2020717332328380888, '2016-04-30 23:56:37.0', 0.0, 0.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (174526, 3225438542445088669, '2016-04-30 23:58:04.0', 114.0, 35.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (174527, 2485763120876426688, '2016-04-30 23:57:37.0', 1.0, 1.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (174556, 446272144888230387, '2016-04-30 23:58:51.0', 0.0, 0.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (174557, -6430283018891591407, '2016-04-30 23:55:13.0', 114.0, 35.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (174596, -2684877650407858192, '2016-04-30 23:57:54.0', 122.0, 42.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (174597, 2863678300754615784, '2016-04-30 23:57:59.0', 121.0, 30.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (185888, 1133579622860599865, '2016-04-30 23:59:52.0', 0.0, 0.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (185930, 5168304017134134950, '2016-04-30 23:57:49.0', 118.0, 37.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (185931, -7509411731776533186, '2016-04-30 23:59:14.0', 0.0, 0.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (185953, -7158212860289106842, '2016-04-30 23:59:58.0', 113.0, 23.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (186117, -609654747637122070, '2016-04-30 23:59:55.0', 0.0, 0.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (186131, 3289635953754033062, '2016-04-30 23:56:56.0', 0.0, 0.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (186148, -4022940422105061059, '2016-04-30 23:55:08.0', 118.0, 39.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (186150, 5951128874276196591, '2016-04-30 23:59:41.0', 1.0, 1.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (186169, 6857200119156739592, '2016-04-30 23:56:47.0', 104.0, 30.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (186196, -8188545136309713845, '2016-04-30 23:59:02.0', 118.0, 32.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (186197, -7844108128220526488, '2016-04-30 23:59:48.0', 0.0, 0.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (199057, 3181881440930828392, '2016-05-04 10:30:57.0', 120.0, 31.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (239779, -1036209345874838454, '2016-04-30 23:59:49.0', 0.0, 0.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (239795, -1168532065303398550, '2016-04-30 23:56:15.0', 119.0, 32.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (239806, 468485580978604552, '2016-04-30 23:57:49.0', 113.0, 36.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (239807, -2538034602206134135, '2016-04-30 23:58:53.0', 108.0, 23.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (239808, -6650913610609024930, '2016-04-30 23:59:17.0', 114.0, 23.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (239813, 6681213756574023, '2016-04-30 23:58:17.0', 117.0, 32.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (239828, 6402396390386626770, '2016-04-30 23:59:23.0', 113.0, 23.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (239838, -563333606900826189, '2016-04-30 23:57:11.0', 1.0, 1.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (239839, -7931819755443030320, '2016-04-30 23:57:23.0', 1.0, 1.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (239915, -7614195212113743920, '2016-04-30 23:57:41.0', 120.0, 30.0);
INSERT INTO `events` (`event_id`, `device_id`, `timestamp`, `longitude`, `latitude`) VALUES (239916, -5320544664470122582, '2016-04-30 23:56:41.0', 121.0, 31.0);
